5.9194,5.7559,5.5983,5.4465,5.3003,5.1594,5.0237,4.893,4.7671,4.6459,4.5292,4.4168,4.3087,4.2046,4.1044,4.0081,3.9155,3.8265,3.7409,3.6587,3.5797,3.5039,3.4312,3.3615,3.2948,3.2309,3.1697,3.1113,3.0556,3.0025,2.952,2.904,2.8585,2.8154,2.7749,2.7367,2.701,2.6677,2.6368,2.6084,2.5824,2.5589,2.5379,2.5195,2.5037,2.4906,2.4802,2.4727,2.4681,2.4666
5.9173,5.7537,5.5961,5.4442,5.2978,5.1569,5.0211,4.8903,4.7643,4.643,4.5262,4.4137,4.3055,4.2013,4.1011,4.0047,3.912,3.8228,3.7372,3.6548,3.5758,3.4999,3.4272,3.3574,3.2905,3.2265,3.1653,3.1068,3.051,2.9978,2.9472,2.8991,2.8536,2.8104,2.7698,2.7316,2.6958,2.6624,2.6315,2.603,2.577,2.5535,2.5324,2.514,2.4982,2.485,2.4746,2.4671,2.4625,2.4609
5.9155,5.7519,5.5941,5.4422,5.2958,5.1547,5.0189,4.888,4.7619,4.6405,4.5237,4.4111,4.3028,4.1986,4.0983,4.0018,3.909,3.8197,3.734,3.6516,3.5725,3.4965,3.4237,3.3538,3.2869,3.2228,3.1615,3.103,3.0471,2.9938,2.9431,2.895,2.8494,2.8062,2.7655,2.7272,2.6914,2.658,2.627,2.5984,2.5724,2.5488,2.5277,2.5093,2.4934,2.4802,2.4698,2.4623,2.4577,2.4561
5.914,5.7502,5.5925,5.4404,5.294,5.1528,5.0169,4.886,4.7598,4.6384,4.5214,4.4088,4.3004,4.1961,4.0957,3.9992,3.9063,3.817,3.7312,3.6487,3.5695,3.4935,3.4206,3.3507,3.2837,3.2195,3.1582,3.0996,3.0436,2.9903,2.9396,2.8914,2.8457,2.8024,2.7617,2.7234,2.6875,2.654,2.623,2.5944,2.5683,2.5447,2.5236,2.5051,2.4892,2.4761,2.4656,2.4581,2.4535,2.4519
5.9127,5.7489,5.5911,5.439,5.2925,5.1513,5.0153,4.8843,4.7581,4.6366,4.5196,4.4069,4.2985,4.1941,4.0937,3.9971,3.9041,3.8148,3.7289,3.6464,3.5671,3.4911,3.4181,3.3481,3.281,3.2168,3.1554,3.0968,3.0408,2.9874,2.9366,2.8884,2.8426,2.7994,2.7585,2.7202,2.6843,2.6508,2.6197,2.5911,2.565,2.5413,2.5202,2.5017,2.4858,2.4726,2.4622,2.4546,2.45,2.4484
5.9116,5.7477,5.5899,5.4377,5.2912,5.1499,5.0139,4.8828,4.7566,4.6351,4.518,4.4053,4.2968,4.1924,4.0919,3.9952,3.9022,3.8128,3.7269,3.6443,3.565,3.4889,3.4159,3.3459,3.2788,3.2145,3.1531,3.0943,3.0383,2.9849,2.934,2.8858,2.84,2.7967,2.7558,2.7174,2.6815,2.6479,2.6169,2.5882,2.5621,2.5384,2.5173,2.4987,2.4828,2.4696,2.4592,2.4516,2.4469,2.4454
5.9106,5.7467,5.5888,5.4366,5.29,5.1488,5.0127,4.8816,4.7553,4.6337,4.5166,4.4039,4.2953,4.1909,4.0903,3.9936,3.9006,3.8111,3.7252,3.6426,3.5632,3.4871,3.414,3.3439,3.2768,3.2125,3.151,3.0922,3.0362,2.9827,2.9318,2.8835,2.8377,2.7943,2.7535,2.715,2.6791,2.6455,2.6144,2.5857,2.5595,2.5359,2.5147,2.4961,2.4802,2.467,2.4565,2.4489,2.4443,2.4428
5.9098,5.7459,5.5879,5.4357,5.2891,5.1478,5.0117,4.8805,4.7542,4.6326,4.5154,4.4027,4.2941,4.1896,4.089,3.9923,3.8992,3.8097,3.7237,3.6411,3.5617,3.4855,3.4124,3.3423,3.2751,3.2108,3.1493,3.0905,3.0344,2.9809,2.93,2.8816,2.8358,2.7924,2.7515,2.713,2.677,2.6434,2.6123,2.5836,2.5574,2.5337,2.5126,2.494,2.478,2.4648,2.4543,2.4467,2.4421,2.4405
5.9091,5.7451,5.5872,5.4349,5.2882,5.1469,5.0108,4.8796,4.7533,4.6316,4.5144,4.4016,4.293,4.1885,4.0879,3.9911,3.898,3.8085,3.7224,3.6398,3.5604,3.4841,3.411,3.3408,3.2736,3.2093,3.1477,3.0889,3.0328,2.9793,2.9283,2.8799,2.8341,2.7907,2.7497,2.7113,2.6752,2.6416,2.6105,2.5818,2.5556,2.5318,2.5107,2.4921,2.4761,2.4629,2.4524,2.4448,2.4402,2.4386
5.9085,5.7445,5.5865,5.4343,5.2876,5.1462,5.01,4.8788,4.7525,4.6308,4.5136,4.4008,4.2921,4.1876,4.0869,3.9901,3.897,3.8075,3.7214,3.6387,3.5593,3.483,3.4098,3.3397,3.2724,3.2081,3.1465,3.0876,3.0315,2.9779,2.927,2.8786,2.8327,2.7893,2.7483,2.7098,2.6738,2.6402,2.609,2.5803,2.554,2.5303,2.5091,2.4905,2.4746,2.4613,2.4508,2.4432,2.4386,2.437
5.908,5.744,5.586,5.4337,5.287,5.1456,5.0094,4.8782,4.7518,4.6301,4.5129,4.4,4.2914,4.1868,4.0861,3.9893,3.8962,3.8066,3.7205,3.6378,3.5583,3.4821,3.4089,3.3387,3.2714,3.207,3.1454,3.0866,3.0304,2.9768,2.9259,2.8774,2.8315,2.7881,2.7471,2.7086,2.6726,2.6389,2.6077,2.579,2.5528,2.529,2.5078,2.4892,2.4733,2.46,2.4495,2.4419,2.4373,2.4357
5.9076,5.7436,5.5855,5.4332,5.2865,5.1451,5.0089,4.8777,4.7513,4.6295,4.5123,4.3994,4.2907,4.1861,4.0855,3.9886,3.8954,3.8059,3.7197,3.637,3.5575,3.4812,3.408,3.3378,3.2705,3.2061,3.1445,3.0856,3.0294,2.9759,2.9249,2.8764,2.8305,2.7871,2.7461,2.7076,2.6715,2.6378,2.6066,2.5779,2.5516,2.5279,2.5067,2.4881,2.4721,2.4588,2.4484,2.4407,2.4361,2.4345
5.9072,5.7432,5.5851,5.4328,5.286,5.1446,5.0084,4.8772,4.7507,4.629,4.5117,4.3988,4.2901,4.1855,4.0848,3.988,3.8948,3.8052,3.719,3.6363,3.5568,3.4805,3.4073,3.337,3.2697,3.2053,3.1437,3.0848,3.0286,2.975,2.924,2.8755,2.8296,2.7861,2.7451,2.7066,2.6705,2.6368,2.6056,2.5769,2.5506,2.5269,2.5057,2.487,2.4711,2.4578,2.4473,2.4397,2.435,2.4335
5.9068,5.7428,5.5847,5.4324,5.2856,5.1442,5.0079,4.8767,4.7502,4.6285,4.5112,4.3983,4.2896,4.1849,4.0842,3.9873,3.8941,3.8045,3.7184,3.6356,3.5561,3.4797,3.4065,3.3363,3.269,3.2045,3.1429,3.084,3.0277,2.9741,2.9231,2.8746,2.8287,2.7852,2.7442,2.7057,2.6696,2.6359,2.6047,2.5759,2.5496,2.5259,2.5047,2.486,2.47,2.4568,2.4463,2.4387,2.434,2.4324
5.9065,5.7425,5.5844,5.432,5.2853,5.1438,5.0076,4.8763,4.7498,4.6281,4.5108,4.3978,4.2891,4.1845,4.0837,3.9868,3.8936,3.804,3.7178,3.6351,3.5555,3.4792,3.4059,3.3357,3.2684,3.2039,3.1423,3.0833,3.0271,2.9735,2.9224,2.874,2.828,2.7845,2.7435,2.7049,2.6688,2.6351,2.6039,2.5752,2.5489,2.5251,2.5039,2.4852,2.4693,2.456,2.4455,2.4379,2.4332,2.4316
5.9063,5.7422,5.5841,5.4318,5.285,5.1435,5.0072,4.876,4.7495,4.6277,4.5104,4.3975,4.2887,4.1841,4.0833,3.9864,3.8932,3.8036,3.7174,3.6346,3.5551,3.4787,3.4054,3.3352,3.2678,3.2034,3.1417,3.0828,3.0265,2.9729,2.9218,2.8734,2.8274,2.7839,2.7429,2.7043,2.6682,2.6345,2.6033,2.5745,2.5482,2.5244,2.5032,2.4846,2.4686,2.4553,2.4448,2.4372,2.4325,2.4309
5.906,5.742,5.5839,5.4315,5.2847,5.1432,5.0069,4.8756,4.7492,4.6274,4.5101,4.3971,4.2884,4.1837,4.0829,3.986,3.8928,3.8031,3.717,3.6341,3.5546,3.4782,3.405,3.3347,3.2673,3.2029,3.1412,3.0822,3.026,2.9723,2.9213,2.8728,2.8268,2.7833,2.7423,2.7037,2.6676,2.6339,2.6026,2.5739,2.5476,2.5238,2.5026,2.4839,2.4679,2.4546,2.4441,2.4365,2.4319,2.4303
5.9058,5.7417,5.5836,5.4312,5.2844,5.1429,5.0066,4.8753,4.7488,4.627,4.5097,4.3967,4.288,4.1833,4.0826,3.9856,3.8924,3.8027,3.7165,3.6337,3.5541,3.4778,3.4045,3.3342,3.2669,3.2024,3.1407,3.0817,3.0254,2.9718,2.9207,2.8722,2.8262,2.7827,2.7417,2.7031,2.667,2.6333,2.602,2.5733,2.547,2.5232,2.5019,2.4833,2.4673,2.454,2.4435,2.4359,2.4312,2.4296
5.9055,5.7415,5.5833,5.4309,5.2841,5.1426,5.0063,4.875,4.7485,4.6267,4.5094,4.3964,4.2876,4.1829,4.0822,3.9852,3.892,3.8023,3.7161,3.6332,3.5537,3.4773,3.404,3.3337,3.2663,3.2018,3.1401,3.0812,3.0249,2.9712,2.9202,2.8717,2.8256,2.7821,2.7411,2.7025,2.6664,2.6327,2.6014,2.5726,2.5463,2.5225,2.5013,2.4826,2.4666,2.4533,2.4428,2.4352,2.4305,2.429
5.9053,5.7412,5.5831,5.4307,5.2838,5.1424,5.006,4.8747,4.7482,4.6264,4.509,4.3961,4.2873,4.1826,4.0818,3.9848,3.8916,3.8019,3.7157,3.6328,3.5533,3.4769,3.4036,3.3333,3.2659,3.2014,3.1397,3.0807,3.0244,2.9707,2.9197,2.8711,2.8251,2.7816,2.7405,2.7019,2.6658,2.6321,2.6008,2.572,2.5457,2.5219,2.5007,2.482,2.466,2.4527,2.4422,2.4346,2.4299,2.4284
